0    [main] DEBUG org.apache.cxf.common.logging.LogUtils  - Using org.apache.cxf.common.logging.Log4jLogger for logging.
350  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Accepting token stream for optionGroup: options, tokens are now [ -d src/main/java src/main/resources/SimpleService.wsdl ], running through 37 options
350  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
350  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -fe
350  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -frontend
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -db
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -databinding
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wv
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -p
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -sn
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -b
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -reserveClass
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -catalog
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - Matches a switch!!!
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Reading token -d
351  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Reading token src/main/java
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - Setting argument value of option to src/main/java
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Option outputdir accepted the token
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Form  - Args is available
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Accepting token stream for optionGroup: options, tokens are now [ src/main/resources/SimpleService.wsdl ], running through 37 options
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -fe
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -frontend
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -db
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -databinding
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wv
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -p
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -sn
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
352  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -b
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -reserveClass
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -catalog
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -d
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -compile
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -classdir
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -impl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -server
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -client
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -clientjar
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -all
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -autoNameResolution
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -allowElementReferences
353  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -aer
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -defaultValues
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -ant
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -nexclude
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -exsh
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -noTypes
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -dns
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -dex
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -validate
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -keep
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wsdlLocation
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -xjc
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -asyncMethods
354  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -bareMethods
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -mimeMethods
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -noAddressBinding
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -faultSerialVersionUID
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -encoding
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -exceptionSuper
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SimpleService.wsdl
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -mark-generated
355  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - No option accepted the token, returning
